mode,n,S,trial,comparisons,time_s
hybrid,23950,35,3,300892,0.14443489990662783
hybrid,23950,36,1,301338,0.14572049991693348
hybrid,23950,36,2,300681,0.1359206000342965
hybrid,23950,36,3,300413,0.14215530001092702
hybrid,23950,37,1,301218,0.18038420006632805
hybrid,23950,37,2,301400,0.13567590003367513
hybrid,23950,37,3,300665,0.14135970000643283
hybrid,23950,38,1,300677,0.16040119994431734
hybrid,23950,38,2,300410,0.1517440000316128
hybrid,23950,38,3,300844,0.22337649995461106
hybrid,23950,39,1,300932,0.18975880008656532
hybrid,23950,39,2,301493,0.2250690000364557
hybrid,23950,39,3,300674,0.14648700004909188
hybrid,23950,40,1,300438,0.1692443999927491
hybrid,23950,40,2,300652,0.14163460000418127
hybrid,23950,40,3,300009,0.15798319992609322
hybrid,23950,41,1,301324,0.17857970006298274
hybrid,23950,41,2,300318,0.17988890002015978
hybrid,23950,41,3,300782,0.17635249998420477
hybrid,23950,42,1,300538,0.14775540004484355
hybrid,23950,42,2,300609,0.1716062999330461
hybrid,23950,42,3,300888,0.10947619995567948
hybrid,23950,43,1,300483,0.06805420003365725
hybrid,23950,43,2,301244,0.07706160005182028
hybrid,23950,43,3,300446,0.06203869997989386
hybrid,23950,44,1,301799,0.06272689998149872
hybrid,23950,44,2,300856,0.06686129991430789
hybrid,23950,44,3,300984,0.07276629994157702
hybrid,23950,45,1,300610,0.061558500048704445
hybrid,23950,45,2,300472,0.06361499999184161
hybrid,23950,45,3,300491,0.06855850003194064
hybrid,23950,46,1,299216,0.07806089997757226
hybrid,23950,46,2,298952,0.06832830002531409
hybrid,23950,46,3,299404,0.10602940001990646
hybrid,23950,47,1,294815,0.0954123999690637
hybrid,23950,47,2,294712,0.0657808999530971
hybrid,23950,47,3,296291,0.06218730006366968
hybrid,23950,48,1,294966,0.06511000008322299
hybrid,23950,48,2,295132,0.05547989998012781
hybrid,23950,48,3,293784,0.07672180002555251
hybrid,23950,49,1,294287,0.06074930005706847
hybrid,23950,49,2,296305,0.07584509998559952
hybrid,23950,49,3,294389,0.06824200006667525
hybrid,23950,50,1,293977,0.06432399991899729
hybrid,23950,50,2,294783,0.07455550006125122
hybrid,23950,50,3,295080,0.07096759998239577
hybrid,23950,51,1,295664,0.06860749993938953
hybrid,23950,51,2,294366,0.08473230001982301
hybrid,23950,51,3,295552,0.06786700000520796
hybrid,23950,52,1,295354,0.07190839992836118
hybrid,23950,52,2,296550,0.10930320003535599
hybrid,23950,52,3,295688,0.06748680002056062
hybrid,23950,53,1,295507,0.06984730006661266
hybrid,23950,53,2,295117,0.06365129991900176
hybrid,23950,53,3,294286,0.07523650000803173
hybrid,23950,54,1,294292,0.06400500005111098
hybrid,23950,54,2,294362,0.07385219994466752
hybrid,23950,54,3,294439,0.07437299995217472
hybrid,23950,55,1,294363,0.06196079996880144
hybrid,23950,55,2,294152,0.0726839000126347
hybrid,23950,55,3,295064,0.18608959997072816
hybrid,23950,56,1,294790,0.07971859991084784
hybrid,23950,56,2,294934,0.07458440004847944
hybrid,23950,56,3,295433,0.06180979998316616
hybrid,23950,57,1,294940,0.07171960000414401
hybrid,23950,57,2,294978,0.07468379999045283
hybrid,23950,57,3,295000,0.06411459995433688
hybrid,23950,58,1,294348,0.0748427000362426
hybrid,23950,58,2,294847,0.0872894999338314
hybrid,23950,58,3,295598,0.07049059995915741
hybrid,23950,59,1,295294,0.05709979997482151
hybrid,23950,59,2,294997,0.06179730000440031
hybrid,23950,59,3,295625,0.05910259997472167
hybrid,23950,60,1,294394,0.06287030002567917
hybrid,23950,60,2,295697,0.06209409993607551
hybrid,23950,60,3,295838,0.06139169994276017
hybrid,23950,61,1,295426,0.07948009995743632
hybrid,23950,61,2,294545,0.05949189991224557
hybrid,23950,61,3,294881,0.07933780003804713
hybrid,23950,62,1,295300,0.09309690003283322
hybrid,23950,62,2,295810,0.09004819998517632
hybrid,23950,62,3,295158,0.06234099995344877
hybrid,23950,63,1,294435,0.06804399995598942
hybrid,23950,63,2,295233,0.06318009993992746
hybrid,23950,63,3,294627,0.06563800002913922
hybrid,23950,64,1,295585,0.07354879996273667
hybrid,23950,64,2,294959,0.06543479999527335
hybrid,23950,64,3,294848,0.07692889997269958
hybrid,23950,65,1,295093,0.06565000000409782
hybrid,23950,65,2,294699,0.07494580000638962
hybrid,23950,65,3,294685,0.07211429998278618
hybrid,23950,66,1,295114,0.08147049997933209
hybrid,23950,66,2,295119,0.08072069997433573
hybrid,23950,66,3,295343,0.07072620000690222
hybrid,23950,67,1,295682,0.15010139998048544
hybrid,23950,67,2,295036,0.07381550001446158
hybrid,23950,67,3,295119,0.0710394000634551
hybrid,23950,68,1,295185,0.057450000080280006
hybrid,23950,68,2,294886,0.05494509998243302
hybrid,23950,68,3,294941,0.05482949991710484
hybrid,23950,69,1,294552,0.08327320008538663
hybrid,23950,69,2,294773,0.059577900101430714
hybrid,23950,69,3,294476,0.08960639999713749
hybrid,23950,70,1,294377,0.06460010004229844
hybrid,23950,70,2,293445,0.06293300003744662
hybrid,23950,70,3,295642,0.08383689995389432
hybrid,23950,71,1,295052,0.06253230001311749
hybrid,23950,71,2,294888,0.06206500006373972
hybrid,23950,71,3,294271,0.06026399997062981
hybrid,23950,72,1,295719,0.07859390007797629
hybrid,23950,72,2,295718,0.08417669998016208
hybrid,23950,72,3,295353,0.07357360003516078
hybrid,23950,73,1,294473,0.06617850007023662
hybrid,23950,73,2,294659,0.0678063000086695
hybrid,23950,73,3,294966,0.07615819992497563
hybrid,23950,74,1,294368,0.09042409993708134
hybrid,23950,74,2,294676,0.07201080000959337
hybrid,23950,74,3,295178,0.09227310004644096
hybrid,23950,75,1,294199,0.07712089992128313
hybrid,23950,75,2,294107,0.055913400021381676
hybrid,23950,75,3,295441,0.05375439999625087
hybrid,23950,76,1,294463,0.06126420001965016
hybrid,23950,76,2,294997,0.057032100041396916
hybrid,23950,76,3,295942,0.06076949997805059
hybrid,23950,77,1,295071,0.07001899997703731
hybrid,23950,77,2,295820,0.09210870007518679
hybrid,23950,77,3,296121,0.05928759998641908
hybrid,23950,78,1,294950,0.08897330006584525
hybrid,23950,78,2,295449,0.07215999998152256
hybrid,23950,78,3,294479,0.0666581999976188
hybrid,23950,79,1,294783,0.08244209992699325
hybrid,23950,79,2,294431,0.06821539998054504
hybrid,23950,79,3,294180,0.07779410004150122
hybrid,23950,80,1,294806,0.07455230003688484
hybrid,23950,80,2,295187,0.07798479998018593
hybrid,23950,80,3,295185,0.05839130003005266
hybrid,32903,0,1,452117,0.12699630006682128
hybrid,32903,0,2,452051,0.15520979999564588
hybrid,32903,0,3,452111,0.12895559996832162
hybrid,32903,1,1,452192,0.15366449998691678
hybrid,32903,1,2,452045,0.13912740000523627
hybrid,32903,1,3,452053,0.14208170003257692
hybrid,32903,2,1,446761,0.1358233999926597
hybrid,32903,2,2,446878,0.1423619999550283
hybrid,32903,2,3,446824,0.12576089997310191
hybrid,32903,3,1,446610,0.12769920006394386
hybrid,32903,3,2,446721,0.13842810003552586
hybrid,32903,3,3,446270,0.21383919997606426
hybrid,32903,4,1,443115,0.10531220003031194
hybrid,32903,4,2,442590,0.10597849998157471
hybrid,32903,4,3,442748,0.11443700001109391
hybrid,32903,5,1,442698,0.11182210000697523
hybrid,32903,5,2,442944,0.1155064000049606
hybrid,32903,5,3,442599,0.13101880007889122
hybrid,32903,6,1,442649,0.12100170005578548
hybrid,32903,6,2,442524,0.14288539998233318
hybrid,32903,6,3,442627,0.12417700001969934
hybrid,32903,7,1,442957,0.136417799978517
hybrid,32903,7,2,442543,0.1241116999881342
hybrid,32903,7,3,442632,0.10802549996878952
hybrid,32903,8,1,438234,0.10824890004005283
hybrid,32903,8,2,438187,0.11398199992254376
hybrid,32903,8,3,438272,0.10266199999023229
hybrid,32903,9,1,438473,0.11495090008247644
hybrid,32903,9,2,438166,0.20113509998191148
hybrid,32903,9,3,438399,0.09835059999022633
hybrid,32903,10,1,438294,0.11881900008302182
hybrid,32903,10,2,438102,0.11676810006611049
hybrid,32903,10,3,438269,0.11332110001239926
hybrid,32903,11,1,437845,0.11691199999768287
hybrid,32903,11,2,438208,0.10817700007464737
hybrid,32903,11,3,438730,0.10393109999131411
hybrid,32903,12,1,437892,0.11595869995653629
hybrid,32903,12,2,437989,0.10012780001852661
hybrid,32903,12,3,438599,0.10293659998569638
hybrid,32903,13,1,438196,0.11063160002231598
hybrid,32903,13,2,438160,0.10829310002736747
hybrid,32903,13,3,438244,0.12281490000896156
hybrid,32903,14,1,438275,0.11559479997958988
hybrid,32903,14,2,438269,0.15210569999180734
hybrid,32903,14,3,437906,0.11029520002193749
hybrid,32903,15,1,438293,0.1060819000704214
hybrid,32903,15,2,438175,0.09852969995699823
hybrid,32903,15,3,438208,0.10694600001443177
hybrid,32903,16,1,432340,0.10479699994903058
hybrid,32903,16,2,432105,0.10869640007149428
hybrid,32903,16,3,432651,0.09429510007612407
hybrid,32903,17,1,432477,0.12507830001413822
hybrid,32903,17,2,432706,0.12601080001331866
hybrid,32903,17,3,432085,0.10107880004215986
hybrid,32903,18,1,432321,0.10603450005874038
hybrid,32903,18,2,432207,0.11126779997721314
hybrid,32903,18,3,431822,0.1036027999361977
hybrid,32903,19,1,432330,0.0976228000363335
hybrid,32903,19,2,432563,0.10688610002398491
hybrid,32903,19,3,432064,0.10871239996049553
hybrid,32903,20,1,432507,0.10136740002781153
hybrid,32903,20,2,432021,0.10280989995226264
hybrid,32903,20,3,432401,0.10666869999840856
hybrid,32903,21,1,432544,0.11456060002092272
hybrid,32903,21,2,432488,0.1009234000230208
hybrid,32903,21,3,431850,0.09864320000633597
hybrid,32903,22,1,431589,0.10208340000826865
hybrid,32903,22,2,432283,0.19100520003121346
hybrid,32903,22,3,432262,0.08498890011105686
hybrid,32903,23,1,432960,0.1058750000083819
hybrid,32903,23,2,433073,0.0861235000193119
hybrid,32903,23,3,431669,0.10693840007297695
hybrid,32903,24,1,432385,0.10319709999021143
hybrid,32903,24,2,432268,0.11205859994515777
hybrid,32903,24,3,432209,0.11910879996139556
hybrid,32903,25,1,431913,0.10752810002304614
hybrid,32903,25,2,432951,0.10956539993640035
hybrid,32903,25,3,431748,0.11606589995790273
hybrid,32903,26,1,431843,0.11098640004638582
hybrid,32903,26,2,432533,0.28847289993427694
hybrid,32903,26,3,432675,0.19826579990331084
hybrid,32903,27,1,432393,0.17573770007584244
hybrid,32903,27,2,431681,0.1466240999288857
hybrid,32903,27,3,432126,0.11940149997826666
hybrid,32903,28,1,432085,0.10042710008565336
hybrid,32903,28,2,431889,0.1423735999269411
hybrid,32903,28,3,432018,0.11330710002221167
hybrid,32903,29,1,432133,0.10722220002207905
hybrid,32903,29,2,432115,0.10324169998057187
hybrid,32903,29,3,432576,0.10324249998666346
hybrid,32903,30,1,432480,0.10775870003271848
hybrid,32903,30,2,431915,0.1111272000707686
hybrid,32903,30,3,432966,0.14277620008215308
hybrid,32903,31,1,431613,0.13763750006910414
hybrid,32903,31,2,431835,0.2929806000320241
hybrid,32903,31,3,432072,0.1284070999827236
hybrid,32903,32,1,425242,0.13232800003606826
hybrid,32903,32,2,425390,0.13086060003843158
hybrid,32903,32,3,425753,0.1014139000326395
hybrid,32903,33,1,424663,0.12029850005637854
hybrid,32903,33,2,425068,0.10354250005912036
hybrid,32903,33,3,424219,0.12126710009761155
hybrid,32903,34,1,424326,0.09537739993538707
hybrid,32903,34,2,423842,0.12442620005458593
hybrid,32903,34,3,424921,0.11540809995494783
hybrid,32903,35,1,424113,0.12586780008859932
hybrid,32903,35,2,424907,0.10894259996712208
hybrid,32903,35,3,424957,0.11395290005020797
hybrid,32903,36,1,424789,0.10107690002769232
hybrid,32903,36,2,424261,0.12884849996771663
hybrid,32903,36,3,425451,0.09472679998725653
hybrid,32903,37,1,424600,0.10363299993332475
hybrid,32903,37,2,425031,0.101488700020127
hybrid,32903,37,3,425696,0.09582519996911287
hybrid,32903,38,1,423604,0.12077419995330274
hybrid,32903,38,2,424569,0.12510890001431108
hybrid,32903,38,3,424635,0.09753849997650832
hybrid,32903,39,1,424400,0.10517739993520081
hybrid,32903,39,2,425128,0.10141740005929023
hybrid,32903,39,3,425707,0.13446760002989322
hybrid,32903,40,1,425079,0.09124949993565679
hybrid,32903,40,2,425377,0.10412649996578693
hybrid,32903,40,3,425057,0.09445340000092983
hybrid,32903,41,1,425060,0.08611869998276234
hybrid,32903,41,2,424320,0.09579689998645335
hybrid,32903,41,3,425419,0.09837200003676116
hybrid,32903,42,1,424208,0.10162099997978657
hybrid,32903,42,2,424731,0.23576079995837063
hybrid,32903,42,3,425482,0.18015040003228933
hybrid,32903,43,1,424993,0.10598909994587302
hybrid,32903,43,2,424493,0.1023447000188753
hybrid,32903,43,3,424695,0.08549790002871305
hybrid,32903,44,1,425057,0.10053330007940531
hybrid,32903,44,2,425141,0.09204130002763122
hybrid,32903,44,3,425063,0.10873049998190254
hybrid,32903,45,1,425121,0.09153780003543943
hybrid,32903,45,2,425470,0.10479490004945546
hybrid,32903,45,3,424880,0.09245840006042272
hybrid,32903,46,1,424132,0.10800620005466044
hybrid,32903,46,2,424541,0.11967109993565828
hybrid,32903,46,3,425674,0.1267050999449566
hybrid,32903,47,1,424260,0.08827970002312213
hybrid,32903,47,2,425462,0.09431820001918823
hybrid,32903,47,3,425197,0.09930460003670305
hybrid,32903,48,1,424605,0.10530040005687624
hybrid,32903,48,2,424404,0.08080210001207888
hybrid,32903,48,3,424275,0.09533979999832809
hybrid,32903,49,1,424371,0.08697740000206977
hybrid,32903,49,2,425421,0.20315850002225488
hybrid,32903,49,3,424541,0.0859137000516057
hybrid,32903,50,1,424474,0.22300959995482117
hybrid,32903,50,2,424436,0.08824369998183101
hybrid,32903,50,3,424128,0.09435889997985214
hybrid,32903,51,1,425201,0.10286429990082979
hybrid,32903,51,2,425086,0.09789099998306483
hybrid,32903,51,3,424149,0.10737839993089437
hybrid,32903,52,1,424965,0.12728590006008744
hybrid,32903,52,2,424470,0.10955309995915741
hybrid,32903,52,3,425602,0.10867920005694032
hybrid,32903,53,1,425161,0.11249159998260438
hybrid,32903,53,2,424518,0.09871060005389154
hybrid,32903,53,3,425431,0.11494490003678948
hybrid,32903,54,1,425409,0.09358880005311221
hybrid,32903,54,2,425381,0.09820909996051341
hybrid,32903,54,3,424223,0.17828719993121922
hybrid,32903,55,1,425513,0.09347019996494055
hybrid,32903,55,2,423608,0.09897930000443012
hybrid,32903,55,3,424863,0.1036613000323996
hybrid,32903,56,1,425141,0.10821560001932085
hybrid,32903,56,2,424720,0.10531000001356006
hybrid,32903,56,3,424861,0.10689839988481253
hybrid,32903,57,1,423988,0.11211640003602952
hybrid,32903,57,2,425023,0.10428960004355758
hybrid,32903,57,3,424695,0.1148053000215441
hybrid,32903,58,1,424855,0.12018410000018775
hybrid,32903,58,2,425449,0.10508350003510714
hybrid,32903,58,3,424453,0.11169229994993657
hybrid,32903,59,1,425753,0.12575589993502945
hybrid,32903,59,2,424918,0.09436749992892146
hybrid,32903,59,3,425307,0.08513470005709678
hybrid,32903,60,1,425902,0.11194099998101592
hybrid,32903,60,2,424793,0.19048300001304597
hybrid,32903,60,3,425406,0.09335980005562305
hybrid,32903,61,1,423996,0.09056709997821599
hybrid,32903,61,2,424163,0.09765990008600056
hybrid,32903,61,3,424324,0.09229970001615584
hybrid,32903,62,1,425334,0.11003400001209229
hybrid,32903,62,2,424993,0.10144770005717874
hybrid,32903,62,3,423555,0.10472379997372627
hybrid,32903,63,1,425154,0.10032530000898987
hybrid,32903,63,2,424019,0.09344760002568364
hybrid,32903,63,3,425258,0.09619069995824248
hybrid,32903,64,1,417844,0.0914601000258699
hybrid,32903,64,2,418342,0.10563579993322492
hybrid,32903,64,3,417857,0.10570379998534918
hybrid,32903,65,1,416454,0.08774410001933575
hybrid,32903,65,2,415206,0.09968540002591908
hybrid,32903,65,3,415985,0.08414890000130981
hybrid,32903,66,1,415850,0.19274139998015016
hybrid,32903,66,2,416228,0.09427859995048493
hybrid,32903,66,3,415418,0.10011300002224743
hybrid,32903,67,1,415447,0.09230789996217936
hybrid,32903,67,2,416054,0.10243470000568777
hybrid,32903,67,3,416127,0.08922270010225475
hybrid,32903,68,1,416434,0.09501649998128414
hybrid,32903,68,2,416185,0.0900203000055626
hybrid,32903,68,3,415821,0.11525340005755424
hybrid,32903,69,1,417184,0.12576070008799434
hybrid,32903,69,2,416731,0.11172010004520416
hybrid,32903,69,3,416280,0.1002460999879986
hybrid,32903,70,1,414781,0.09904130001086742
hybrid,32903,70,2,416093,0.11173930007498711
hybrid,32903,70,3,418059,0.12006880005355924
hybrid,32903,71,1,417449,0.12330420000944287
hybrid,32903,71,2,415665,0.12186860002111644
hybrid,32903,71,3,416606,0.16303950001019984
hybrid,32903,72,1,417094,0.1112042999593541
hybrid,32903,72,2,416374,0.11940780002623796
hybrid,32903,72,3,417097,0.11907369992695749
hybrid,32903,73,1,416961,0.1270471999887377
hybrid,32903,73,2,417145,0.09829460002947599
hybrid,32903,73,3,415672,0.10280720004811883
hybrid,32903,74,1,417159,0.13351149996742606
hybrid,32903,74,2,414884,0.13197300001047552
hybrid,32903,74,3,418393,0.10471750004217029
hybrid,32903,75,1,415369,0.2574709999607876
hybrid,32903,75,2,414713,0.08712899999227375
hybrid,32903,75,3,415310,0.11678460007533431
hybrid,32903,76,1,414578,0.09847850003279746
hybrid,32903,76,2,416100,0.11448609991930425
hybrid,32903,76,3,416937,0.10713299992494285
hybrid,32903,77,1,415979,0.10463519999757409
hybrid,32903,77,2,415071,0.1092272000387311
hybrid,32903,77,3,416119,0.1276094000786543
hybrid,32903,78,1,417041,0.12491890008095652
hybrid,32903,78,2,416097,0.12459360004868358
hybrid,32903,78,3,416500,0.10967620008159429
hybrid,32903,79,1,416066,0.11782400007359684
hybrid,32903,79,2,416907,0.09764900000300258
hybrid,32903,79,3,416138,0.10577180003747344
hybrid,32903,80,1,414750,0.11387499992270023
hybrid,32903,80,2,416665,0.18479859991930425
hybrid,32903,80,3,414884,0.09534559992607683
hybrid,45203,0,1,642753,0.20723429997451603
hybrid,45203,0,2,642742,0.2335503000067547
hybrid,45203,0,3,642823,0.22928490000776947
hybrid,45203,1,1,642931,0.2518168999813497
hybrid,45203,1,2,642877,0.2643255000002682
hybrid,45203,1,3,643154,0.2452968000434339
hybrid,45203,2,1,639440,0.20515579998027533
hybrid,45203,2,2,639479,0.23794030002318323
hybrid,45203,2,3,639735,0.1904887999407947
hybrid,45203,3,1,632572,0.20339789998251945
hybrid,45203,3,2,632569,0.20519120001699775
hybrid,45203,3,3,632407,0.16420409991405904
hybrid,45203,4,1,632474,0.18562869995366782
hybrid,45203,4,2,632571,0.18629510002210736
hybrid,45203,4,3,632504,0.16572049993555993
hybrid,45203,5,1,629197,0.18182439997326583
hybrid,45203,5,2,629336,0.1957521999720484
hybrid,45203,5,3,629006,0.17053140001371503
hybrid,45203,6,1,626463,0.1636043000034988
hybrid,45203,6,2,626668,0.17227860004641116
hybrid,45203,6,3,626495,0.15973509999457747
hybrid,45203,7,1,626454,0.14600419998168945
hybrid,45203,7,2,626541,0.15800350008066744
hybrid,45203,7,3,626819,0.182239199988544
hybrid,45203,8,1,626169,0.1639516999712214
hybrid,45203,8,2,626043,0.1674484999384731
hybrid,45203,8,3,626249,0.18039689993020147
hybrid,45203,9,1,626838,0.2508695999858901
hybrid,45203,9,2,626586,0.1633678999496624
hybrid,45203,9,3,626275,0.1590243000537157
hybrid,45203,10,1,626433,0.15318029990885407
hybrid,45203,10,2,626702,0.16977379994932562
hybrid,45203,10,3,626241,0.15980759996455163
hybrid,45203,11,1,619562,0.14733300008811057
hybrid,45203,11,2,619538,0.15682700008619577
hybrid,45203,11,3,619201,0.15177440003026277
hybrid,45203,12,1,619760,0.13923740002792329
hybrid,45203,12,2,619227,0.1488338999915868
hybrid,45203,12,3,619770,0.17115229996852577
hybrid,45203,13,1,619277,0.14975440001580864
hybrid,45203,13,2,619190,0.15835499996319413
hybrid,45203,13,3,619478,0.16321699996478856
hybrid,45203,14,1,618775,0.1620486999163404
hybrid,45203,14,2,618908,0.14607210003305227
hybrid,45203,14,3,618954,0.15180719993077219
hybrid,45203,15,1,618901,0.1635713999858126
hybrid,45203,15,2,619155,0.16545179998502135
hybrid,45203,15,3,618982,0.15794699999969453
hybrid,45203,16,1,619547,0.14849589997902513
hybrid,45203,16,2,618762,0.16996570001356304
hybrid,45203,16,3,619060,0.15374670003075153
hybrid,45203,17,1,619202,0.2255048000952229
hybrid,45203,17,2,619662,0.1671780999749899
hybrid,45203,17,3,618795,0.1686420999467373
hybrid,45203,18,1,618994,0.1866224999539554
hybrid,45203,18,2,619140,0.15804929996374995
hybrid,45203,18,3,618971,0.17260540009010583
hybrid,45203,19,1,619567,0.15978139999788254
hybrid,45203,19,2,619731,0.16440330003388226
hybrid,45203,19,3,619551,0.17651140002999455
hybrid,45203,20,1,619513,0.14989280002191663
hybrid,45203,20,2,618833,0.18595760001335293
hybrid,45203,20,3,618790,0.23504840000532568
hybrid,45203,21,1,619923,0.2129491000669077
hybrid,45203,21,2,619612,0.17417050001677126
hybrid,45203,21,3,619381,0.15865859994664788
hybrid,45203,22,1,610580,0.144514299929142
hybrid,45203,22,2,610926,0.15776700002606958
hybrid,45203,22,3,609898,0.16172800003550947
hybrid,45203,23,1,609814,0.1595140000572428
hybrid,45203,23,2,610212,0.1426113999914378
hybrid,45203,23,3,610692,0.1394140999764204
hybrid,45203,24,1,610601,0.2339038000209257
hybrid,45203,24,2,610342,0.14437980006914586
hybrid,45203,24,3,610756,0.22726900002453476
hybrid,45203,25,1,609923,0.13940760004334152
hybrid,45203,25,2,610224,0.146885099937208
hybrid,45203,25,3,610102,0.16430980002041906
hybrid,45203,26,1,610077,0.17757429997436702
hybrid,45203,26,2,610185,0.17801099992357194
hybrid,45203,26,3,610002,0.15871200000401586
hybrid,45203,27,1,610852,0.1321975999744609
hybrid,45203,27,2,609764,0.15048559999559075
hybrid,45203,27,3,609229,0.1431257000658661
hybrid,45203,28,1,610330,0.15026789996773005
hybrid,45203,28,2,610237,0.15176909998990595
hybrid,45203,28,3,610455,0.15592600009404123
hybrid,45203,29,1,610300,0.16296810004860163
hybrid,45203,29,2,609911,0.18105300003662705
hybrid,45203,29,3,609517,0.1621696000220254
hybrid,45203,30,1,610572,0.1757677000714466
hybrid,45203,30,2,609607,0.21654439996927977
hybrid,45203,30,3,609932,0.15147799998521805
hybrid,45203,31,1,610341,0.24358679994475096
hybrid,45203,31,2,610172,0.1846309999236837
hybrid,45203,31,3,609887,0.16922330006491393
hybrid,45203,32,1,610703,0.14518379990477115
hybrid,45203,32,2,609856,0.17040199995972216
hybrid,45203,32,3,610546,0.15336120000574738
hybrid,45203,33,1,610531,0.12822990003041923
hybrid,45203,33,2,610290,0.1275718999095261
hybrid,45203,33,3,610018,0.1424034999217838
hybrid,45203,34,1,610143,0.15501800004858524
hybrid,45203,34,2,609191,0.14227099996060133
hybrid,45203,34,3,610319,0.13935499999206513
hybrid,45203,35,1,610274,0.2431258000433445
hybrid,45203,35,2,610709,0.14153560006525367
hybrid,45203,35,3,609804,0.13063739996869117
hybrid,45203,36,1,610442,0.15942119993269444
hybrid,45203,36,2,610836,0.14231630007270724
hybrid,45203,36,3,609909,0.13854119996540248
hybrid,45203,37,1,609901,0.14913949999026954
hybrid,45203,37,2,611578,0.12651920004282147
hybrid,45203,37,3,611056,0.15343329997267574
hybrid,45203,38,1,610144,0.21416760003194213
hybrid,45203,38,2,610329,0.1470399999525398
hybrid,45203,38,3,609311,0.16282510000746697
hybrid,45203,39,1,609165,0.15300190006382763
hybrid,45203,39,2,610386,0.15362350002396852
hybrid,45203,39,3,609679,0.13727099995594472
hybrid,45203,40,1,610189,0.1434100999031216
hybrid,45203,40,2,609705,0.130305300001055
hybrid,45203,40,3,610185,0.13685330003499985
hybrid,45203,41,1,610121,0.15596170001663268
hybrid,45203,41,2,608794,0.1347653999691829
hybrid,45203,41,3,610250,0.14989699993748218
hybrid,45203,42,1,610114,0.14981009997427464
hybrid,45203,42,2,609890,0.13161570008378476
hybrid,45203,42,3,609975,0.13294020004104823
hybrid,45203,43,1,611198,0.13480350002646446
hybrid,45203,43,2,609129,0.1638148999772966
hybrid,45203,43,3,610881,0.1493561000097543
hybrid,45203,44,1,600854,0.19484849995933473
hybrid,45203,44,2,601784,0.13990830001421273
hybrid,45203,44,3,600447,0.1651734000770375
hybrid,45203,45,1,599615,0.14348400000017136
hybrid,45203,45,2,599528,0.15853549994062632
hybrid,45203,45,3,598048,0.15877410001121461
hybrid,45203,46,1,599798,0.17793430003803223
hybrid,45203,46,2,598798,0.13799650000873953
hybrid,45203,46,3,598869,0.13882290001492947
hybrid,45203,47,1,599008,0.1324789000209421
hybrid,45203,47,2,599065,0.12884449993725866
hybrid,45203,47,3,601219,0.14105519989971071
hybrid,45203,48,1,599121,0.1351029999786988
hybrid,45203,48,2,599630,0.1445937999524176
hybrid,45203,48,3,598408,0.1317008000332862
hybrid,45203,49,1,599779,0.1373296999372542
hybrid,45203,49,2,599633,0.17361589998472482
hybrid,45203,49,3,598044,0.1303284999448806
hybrid,45203,50,1,598364,0.168182700057514
hybrid,45203,50,2,600424,0.14679779997095466
hybrid,45203,50,3,598441,0.18311910005286336
hybrid,45203,51,1,599383,0.13534509995952249
hybrid,45203,51,2,598193,0.18854410003405064
hybrid,45203,51,3,599553,0.17071129998657852
hybrid,45203,52,1,598237,0.17314169998280704
hybrid,45203,52,2,600027,0.16857019998133183
hybrid,45203,52,3,599067,0.14553840004373342
hybrid,45203,53,1,598408,0.1529546999372542
hybrid,45203,53,2,599525,0.15611209999769926
hybrid,45203,53,3,597485,0.12916150002274662
hybrid,45203,54,1,599006,0.14044489990919828
hybrid,45203,54,2,598767,0.13175060006324202
hybrid,45203,54,3,599900,0.14003440004307777
hybrid,45203,55,1,598751,0.15470179996918887
hybrid,45203,55,2,599607,0.16878189996350557
hybrid,45203,55,3,599542,0.14248949999455363
hybrid,45203,56,1,599355,0.13996870000846684
hybrid,45203,56,2,597995,0.14899919996969402
hybrid,45203,56,3,597866,0.12142440001480281
hybrid,45203,57,1,599462,0.15002130006905645
hybrid,45203,57,2,599569,0.15746120002586395
hybrid,45203,57,3,599375,0.1223423999035731
hybrid,45203,58,1,598878,0.1638714000582695
hybrid,45203,58,2,599743,0.14536119997501373
hybrid,45203,58,3,598982,0.1358364000916481
hybrid,45203,59,1,598199,0.1310466000577435
hybrid,45203,59,2,598707,0.14542559999972582
hybrid,45203,59,3,599577,0.12703790003433824
hybrid,45203,60,1,600186,0.13931420003063977
hybrid,45203,60,2,599935,0.1477796999970451
hybrid,45203,60,3,598847,0.22413480002433062
hybrid,45203,61,1,598234,0.12846979999449104
hybrid,45203,61,2,599986,0.137639099964872
hybrid,45203,61,3,599229,0.12203009997028857
hybrid,45203,62,1,598500,0.12894830002915114
hybrid,45203,62,2,598771,0.11874790000729263
hybrid,45203,62,3,597294,0.13314269995316863
hybrid,45203,63,1,599074,0.16865220002364367
hybrid,45203,63,2,598522,0.16115009994246066
hybrid,45203,63,3,598542,0.13927190005779266
hybrid,45203,64,1,600573,0.15900260000489652
hybrid,45203,64,2,599671,0.2381343999877572
hybrid,45203,64,3,599770,0.13531250006053597
hybrid,45203,65,1,600166,0.13474110001698136
hybrid,45203,65,2,598682,0.12853550002910197
hybrid,45203,65,3,600241,0.13021350000053644
hybrid,45203,66,1,599760,0.12644510006066412
hybrid,45203,66,2,599746,0.1281235000351444
hybrid,45203,66,3,599106,0.12521620001643896
hybrid,45203,67,1,599317,0.1390112000517547
hybrid,45203,67,2,598871,0.2250042000086978
